Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X,Centroid Y,Distance in um to nearest Cell,Area,Perimeter
CBPM03Lc_Sec11_CCK_merged.tif,48cdc6fb-138c-4528-8cde-d488fac287ea,Annotation,Cell18,Cell,Root object (Image),Polygon,325.04,341.84,6.3442,63.34,29.23
CBPM03Lc_Sec11_CCK_merged.tif,327605d2-3f0c-44c6-9078-2a50f80d02c9,Annotation,Cell27,Cell,Root object (Image),Polygon,411.11,342.24,0.7139,25.25,18.8
CBPM03Lc_Sec11_CCK_merged.tif,2c93a324-738e-44cf-8874-eec2256eb976,Annotation,Cell11,Cell,Root object (Image),Polygon,272.85,345.04,5.6491,60.64,28.4
CBPM03Lc_Sec11_CCK_merged.tif,c8dd4190-919b-4ce1-9a39-3d6230c84424,Annotation,Cell13,Cell,Root object (Image),Polygon,339.46,343.21,3.8844,22.09,17.25
CBPM03Lc_Sec11_CCK_merged.tif,b94d7094-85b0-4fb2-9c42-13344081fc13,Annotation,Cell70,Cell,Root object (Image),Polygon,366.56,344.01,16.5971,32.85,21.45
CBPM03Lc_Sec11_CCK_merged.tif,979173d0-1e1a-460a-a7f7-5dd2442e67bb,Annotation,Cell77,Cell,Root object (Image),Polygon,291.55,345.77,11.502,20.04,16.28
CBPM03Lc_Sec11_CCK_merged.tif,1fdf9b4c-0852-4c14-acc6-f97b6040f352,Annotation,Cell41,Cell,Root object (Image),Polygon,443.17,346.69,6.478,16.03,14.83
CBPM03Lc_Sec11_CCK_merged.tif,54484c6c-ce6a-4ca2-a873-bdcbacad883b,Annotation,Cell43,Cell,Root object (Image),Polygon,411.75,353.62,4.1724,50.23,27.13
CBPM03Lc_Sec11_CCK_merged.tif,12fa813c-601e-4a30-a0a6-cb9667d1d70f,Annotation,Cell48,Cell,Root object (Image),Polygon,276.02,356.76,5.623,25.52,19.72
CBPM03Lc_Sec11_CCK_merged.tif,21a01d7a-1e83-4747-88e4-5044aaaad5f6,Annotation,Cell92,Cell,Root object (Image),Polygon,395.21,357.95,2.3642,37.16,22.59
CBPM03Lc_Sec11_CCK_merged.tif,d2496382-cd04-4d1e-b13d-3b0210da8a8b,Annotation,Cell85,Cell,Root object (Image),Polygon,315.85,358.01,11.7977,17.73,15.51
CBPM03Lc_Sec11_CCK_merged.tif,4ed12464-b70a-419e-af40-d5d54489cc71,Annotation,Cell73,Cell,Root object (Image),Polygon,298.66,365.23,11.8596,49.01,25.79
CBPM03Lc_Sec11_CCK_merged.tif,6bdab979-da6b-4a6b-9bf8-b019d7af4a8a,Annotation,Cell33,Cell,Root object (Image),Polygon,392.6,366.41,2.5068,48.64,27.14
CBPM03Lc_Sec11_CCK_merged.tif,ae541cff-bc3f-48e3-8563-03df4cda93f5,Annotation,Cell37,Cell,Root object (Image),Polygon,269.2,369.14,9.2558,16.23,14.63
CBPM03Lc_Sec11_CCK_merged.tif,e6ba5f9a-c892-4cfc-8ff6-b581f1e9f9c2,Annotation,Cell32,Cell,Root object (Image),Polygon,322.38,374.68,9.9901,47.64,27.24
CBPM03Lc_Sec11_CCK_merged.tif,7b62f2d1-16db-478d-9f3d-4d6cf5c3dcec,Annotation,Cell51,Cell,Root object (Image),Polygon,348.42,375.24,6.2306,30.91,20.33
CBPM03Lc_Sec11_CCK_merged.tif,f32cda77-9612-4e51-8949-2cd7c54a4e1c,Annotation,Cell91,Cell,Root object (Image),Polygon,397.04,374.55,3.3237,23.89,18.43
CBPM03Lc_Sec11_CCK_merged.tif,0e893440-74fc-4044-ac9f-8ccaba11b0d2,Annotation,Cell36,Cell,Root object (Image),Polygon,432.14,377.15,12.9874,15.65,14.47
CBPM03Lc_Sec11_CCK_merged.tif,a08d761d-5734-4434-a2f5-9b0cb10df04c,Annotation,Cell72,Cell,Root object (Image),Polygon,379.33,380.83,7.3491,65.83,29.48
CBPM03Lc_Sec11_CCK_merged.tif,bb0b1381-a106-48c5-b128-1f814fab4981,Annotation,Cell44,Cell,Root object (Image),Polygon,337.81,385.62,3.2762,69.3,31.24
CBPM03Lc_Sec11_CCK_merged.tif,56820f69-b82d-406f-bd2e-ec0a63318fd6,Annotation,Cell19,Cell,Root object (Image),Polygon,285.79,385.57,16.7792,36.14,22.74
CBPM03Lc_Sec11_CCK_merged.tif,b82f8ed7-4130-403a-85a0-0f9a30f80ee9,Annotation,Cell86,Cell,Root object (Image),Polygon,394.43,385.39,5.2792,30.82,20.39
CBPM03Lc_Sec11_CCK_merged.tif,c9a0b3b9-b17a-4e70-a592-fd8fff172c1f,Annotation,Cell80,Cell,Root object (Image),Polygon,349.87,391.09,3.2858,66.54,30.21
CBPM03Lc_Sec11_CCK_merged.tif,b4c5bfb6-7592-4df3-8c56-142868327418,Annotation,Cell20,Cell,Root object (Image),Polygon,420.34,391.56,13.0004,17.73,16.3
CBPM03Lc_Sec11_CCK_merged.tif,1588f2b3-5400-4f73-8058-e677be28ff95,Annotation,Cell46,Cell,Root object (Image),Polygon,321.96,397.47,11.337,30.86,20.66
CBPM03Lc_Sec11_CCK_merged.tif,aea27aa4-5a5b-4df2-86e8-9fdf5bdb5d5f,Annotation,Cell69,Cell,Root object (Image),Polygon,376.81,400.88,1.1522,52.52,26.6
CBPM03Lc_Sec11_CCK_merged.tif,b509064c-cdfb-4ffe-b49b-a30591e98d37,Annotation,Cell15,Cell,Root object (Image),Polygon,349.28,404.05,2.9334,62.82,31.05
CBPM03Lc_Sec11_CCK_merged.tif,449f42a1-2bd6-488c-9a80-34896aa22e6e,Annotation,Cell83,Cell,Root object (Image),Polygon,373.1,408.09,1.2569,44.85,24.94
CBPM03Lc_Sec11_CCK_merged.tif,74169c6e-72e3-4d3e-92cf-26a4f7e8601d,Annotation,Cell10,Cell,Root object (Image),Polygon,354.14,411.78,1.8816,24.1,19.03
CBPM03Lc_Sec11_CCK_merged.tif,0c63e01e-686e-42a8-b682-447a3f424ba3,Annotation,Cell5,Cell,Root object (Image),Polygon,396.75,413.99,1.6087,60.27,29.54
CBPM03Lc_Sec11_CCK_merged.tif,f7785940-4003-4eb4-892e-3a654b28fe99,Annotation,Cell82,Cell,Root object (Image),Polygon,334.26,413.87,3.7063,23.3,17.71
CBPM03Lc_Sec11_CCK_merged.tif,5a595eb6-2b6b-497d-8669-ae22ac391dd9,Annotation,Cell54,Cell,Root object (Image),Polygon,450.25,415.9,9.8473,67.17,31.79
CBPM03Lc_Sec11_CCK_merged.tif,0f857e5d-0eeb-419a-b097-d079d778d216,Annotation,Cell8,Cell,Root object (Image),Polygon,349.15,417.74,1.1308,27.21,19.7
CBPM03Lc_Sec11_CCK_merged.tif,277b0628-2687-4d5a-b28f-cfc109b513f2,Annotation,Cell28,Cell,Root object (Image),Polygon,367.24,418.48,5.0096,44.88,24.98
CBPM03Lc_Sec11_CCK_merged.tif,520f953b-b4b6-4b12-a1ff-d345023f0bb8,Annotation,Cell50,Cell,Root object (Image),Polygon,341.76,420.06,1.2197,33.01,22.07
CBPM03Lc_Sec11_CCK_merged.tif,11f48244-512f-4c69-bc4b-0287d25e7b08,Annotation,Cell9,Cell,Root object (Image),Polygon,281.52,426.12,4.2375,80.05,33.2
CBPM03Lc_Sec11_CCK_merged.tif,d8596aca-08df-4199-b632-b08a451c25a1,Annotation,Cell89,Cell,Root object (Image),Polygon,429.17,428.71,7.1154,32.13,23.2
CBPM03Lc_Sec11_CCK_merged.tif,180137fe-ef35-4d09-ada3-8c5b94aa4532,Annotation,Cell68,Cell,Root object (Image),Polygon,324.89,430.03,3.2853,53.25,27.36
CBPM03Lc_Sec11_CCK_merged.tif,a7af2115-8954-423a-8f15-dfd7f9959a0c,Annotation,Cell22,Cell,Root object (Image),Polygon,313.55,429.25,3.8241,20.23,16.54
CBPM03Lc_Sec11_CCK_merged.tif,813bdf67-d91d-48a3-8cac-2a294987a4af,Annotation,Cell39,Cell,Root object (Image),Polygon,408.14,433.26,11.7499,58.73,28.38
CBPM03Lc_Sec11_CCK_merged.tif,936b0fe2-8034-4d48-a50a-107d3ad7304c,Annotation,Cell64,Cell,Root object (Image),Polygon,268.57,433.43,4.219,31.94,22.53
CBPM03Lc_Sec11_CCK_merged.tif,dc6700ad-54f7-4ace-9fa0-2b621d2fbd60,Annotation,Cell29,Cell,Root object (Image),Polygon,289.47,435.75,0.8812,41.7,24.6
CBPM03Lc_Sec11_CCK_merged.tif,b0cf24c2-41cf-4b48-84f4-0188e8e6b056,Annotation,Cell25,Cell,Root object (Image),Polygon,354.38,436.01,13.2683,39.51,24.26
CBPM03Lc_Sec11_CCK_merged.tif,fcbd762c-d987-4209-8741-89c8d67d9fd2,Annotation,Cell65,Cell,Root object (Image),Polygon,323.89,440.28,1.8939,43.01,28.68
CBPM03Lc_Sec11_CCK_merged.tif,8514917f-2a71-402f-91b3-86f2cd849078,Annotation,Cell90,Cell,Root object (Image),Polygon,282.66,441.89,0.7757,56.91,29.18
CBPM03Lc_Sec11_CCK_merged.tif,49f212e4-b545-40fa-8804-eb80c7598399,Annotation,Cell62,Cell,Root object (Image),Polygon,428.2,442.42,7.3042,27.61,21.94
CBPM03Lc_Sec11_CCK_merged.tif,a0d648dc-e647-4610-b130-5e667f0aa0ff,Annotation,Cell30,Cell,Root object (Image),Polygon,300.54,442.84,1.7922,28.66,22.77
CBPM03Lc_Sec11_CCK_merged.tif,10451761-1ac0-4a12-84b1-e20f35bf01a8,Annotation,Cell6,Cell,Root object (Image),Polygon,318.24,447.07,1.8472,52.28,28.86
CBPM03Lc_Sec11_CCK_merged.tif,831c3009-820d-46d3-b280-dfeb7f0bd1ec,Annotation,Cell12,Cell,Root object (Image),Polygon,389.07,448,0.9903,37.52,26.91
CBPM03Lc_Sec11_CCK_merged.tif,ef66810c-c2f5-4120-8914-1a7750ffffc3,Annotation,Cell47,Cell,Root object (Image),Polygon,397.56,449,1.0818,15.85,14.58
CBPM03Lc_Sec11_CCK_merged.tif,9b1e1084-a281-4ca5-a033-5b946150c64e,Annotation,Cell45,Cell,Root object (Image),Polygon,299.19,450.01,1.6776,36.87,23.3
CBPM03Lc_Sec11_CCK_merged.tif,bbeb9c2d-355a-4cc1-89e8-8d810643f85e,Annotation,Cell42,Cell,Root object (Image),Polygon,329.83,450.21,4.3226,20.64,16.84
CBPM03Lc_Sec11_CCK_merged.tif,f2266b89-f863-42fc-9a31-176b69f29346,Annotation,Cell52,Cell,Root object (Image),Polygon,361.43,458.11,3.7739,70.36,35.81
CBPM03Lc_Sec11_CCK_merged.tif,9e1335eb-43f8-49e7-84e0-20471ba80b5c,Annotation,Cell74,Cell,Root object (Image),Polygon,373.79,455.27,3.6877,33.69,23.32
CBPM03Lc_Sec11_CCK_merged.tif,0d37df6a-26df-46d9-8938-2bc021bf1404,Annotation,Cell84,Cell,Root object (Image),Polygon,341.41,459.09,2.7947,29.81,20.08
CBPM03Lc_Sec11_CCK_merged.tif,c8ece86e-7c91-462e-8271-0f54270e457b,Annotation,Cell71,Cell,Root object (Image),Polygon,399.03,460.51,5.7197,43.04,24.98
CBPM03Lc_Sec11_CCK_merged.tif,0e647e0d-ff51-4562-9b5b-defaba2c0f29,Annotation,Cell75,Cell,Root object (Image),Polygon,344.78,466.14,2.7069,31.98,22.59
CBPM03Lc_Sec11_CCK_merged.tif,5b31d275-7792-452a-ac74-ea19f91d28df,Annotation,Cell78,Cell,Root object (Image),Polygon,410.22,467.67,4.9363,12.24,16.35
CBPM03Lc_Sec11_CCK_merged.tif,b42b8c1e-a352-4a47-8d10-7fc0e216b15b,Annotation,Cell60,Cell,Root object (Image),Polygon,300.21,472.82,7.6856,28.41,21.02
CBPM03Lc_Sec11_CCK_merged.tif,77f8c46d-755f-481d-a42e-0b0f70377914,Annotation,Cell88,Cell,Root object (Image),Polygon,325.31,478.64,5.3519,65.5,29.52
CBPM03Lc_Sec11_CCK_merged.tif,8aefd2a4-9a93-4c71-a8c8-3fa87784deb7,Annotation,Cell3,Cell,Root object (Image),Polygon,413.99,477.13,2.202,44.83,24.92
CBPM03Lc_Sec11_CCK_merged.tif,93bfecc1-c8e0-409c-be0b-5c9f07707108,Annotation,Cell81,Cell,Root object (Image),Polygon,439.81,475.76,5.5518,17.83,15.38
CBPM03Lc_Sec11_CCK_merged.tif,33ce7620-9c6a-4373-9c77-30484623459e,Annotation,Cell49,Cell,Root object (Image),Polygon,450.64,478.02,5.3754,31.44,20.75
CBPM03Lc_Sec11_CCK_merged.tif,37ad2fd1-91e2-459f-b9e1-a8c675e56fa1,Annotation,Cell21,Cell,Root object (Image),Polygon,338.41,481.05,5.4606,30.52,20.67
CBPM03Lc_Sec11_CCK_merged.tif,29e84c9f-b6fd-4d0e-af88-93bbcd2160d4,Annotation,Cell16,Cell,Root object (Image),Polygon,381.3,479.89,5.5609,18.49,15.84
CBPM03Lc_Sec11_CCK_merged.tif,658dcbe7-dd46-4898-88aa-e7b2bded6d01,Annotation,Cell59,Cell,Root object (Image),Polygon,422.06,481.4,1.9782,47.7,26.59
CBPM03Lc_Sec11_CCK_merged.tif,18735088-9af0-4812-b53e-f58a63a459fb,Annotation,Cell56,Cell,Root object (Image),Polygon,309.29,485.48,0.9807,48.19,32.36
CBPM03Lc_Sec11_CCK_merged.tif,c23208ad-b617-47fe-9dee-54b45bd2be23,Annotation,Cell2,Cell,Root object (Image),Polygon,433.89,484.55,3.8384,31.92,21.13
CBPM03Lc_Sec11_CCK_merged.tif,54d5d4b9-e41f-4ad0-916e-919001d4d2de,Annotation,Cell67,Cell,Root object (Image),Polygon,379.51,490.02,5.6892,26.91,20.53
CBPM03Lc_Sec11_CCK_merged.tif,f9e5b520-f213-4c30-b885-da36be156261,Annotation,Cell38,Cell,Root object (Image),Polygon,306.03,490.74,0.9993,13.6,16.35
CBPM03Lc_Sec11_CCK_merged.tif,91ef2f82-90bf-4d61-b4cb-71936522b213,Annotation,Cell34,Cell,Root object (Image),Polygon,436.52,403.52,0.3228,53.32,28.56
CBPM03Lc_Sec11_CCK_merged.tif,dd6a606a-8100-44cf-a0ce-67dfd675ad43,Annotation,Cell24,Cell,Root object (Image),Polygon,430.58,408.16,0.3065,39.36,24.18
CBPM03Lc_Sec11_CCK_merged.tif,9106457d-ac65-429d-bc45-e91166b5368a,Annotation,Cell23,Cell,Root object (Image),Polygon,392.79,404.21,0,4.967,9.555
CBPM03Lc_Sec11_CCK_merged.tif,bcaa50c0-8790-4450-91cf-a4c3bdca6186,Annotation,Cell79,Cell,Root object (Image),Polygon,396.61,405.67,0,21.54,17.1
CBPM03Lc_Sec11_CCK_merged.tif,cf3c7a11-3772-48f7-b535-edd62ac3cd32,Annotation,Cell4,Cell,Root object (Image),Polygon,417.73,343.48,0,22.91,18.95
CBPM03Lc_Sec11_CCK_merged.tif,c6d7937c-7257-498c-b556-f0be6e2f1577,Annotation,Cell7,Cell,Root object (Image),Polygon,420.59,346.05,0,22.34,18.57
CBPM03Lc_Sec11_CCK_merged.tif,2f449d48-9ccb-4cf3-beb1-ff2ad744b37e,Annotation,Cell31,Cell,Root object (Image),Polygon,432,337.97,0,41.48,25.36
CBPM03Lc_Sec11_CCK_merged.tif,6b98bb8d-013a-432b-8740-a3a66171eca8,Annotation,Cell66,Cell,Root object (Image),Polygon,437.8,337.86,0,14.67,15.07
CBPM03Lc_Sec12_CCK_merged.tif,0e3462e2-2f59-4447-b377-9ec418ceebd8,Annotation,ROI,,Root object (Image),Rectangle,358.73,396.2,0,37066.9,770.12
CBPM03Lc_Sec12_CCK_merged.tif,879a988d-f55f-4faa-ac19-37192b027a1a,Annotation,Cell13,Cell,Root object (Image),Polygon,319.79,306.31,1.1599,64.92,30.22
CBPM03Lc_Sec12_CCK_merged.tif,e63a34a5-ef59-4a27-bbf9-50c5df0676c9,Annotation,Cell77,Cell,Root object (Image),Polygon,328.39,305.04,1.1532,30.61,20.42
CBPM03Lc_Sec12_CCK_merged.tif,d0dc7795-3bd2-4def-b62c-1d3630e0c6eb,Annotation,Cell23,Cell,Root object (Image),Polygon,397.94,313.43,7.6321,54.3,27.63
CBPM03Lc_Sec12_CCK_merged.tif,fae73dc7-3aa3-41c7-ada6-ed1aa2285ca0,Annotation,Cell43,Cell,Root object (Image),Polygon,369.87,315.53,4.2489,21.27,17.23
CBPM03Lc_Sec12_CCK_merged.tif,d9d7a961-89be-4994-98ef-48c2529021d7,Annotation,Cell66,Cell,Root object (Image),Polygon,359.6,316.95,4.3484,46.21,24.72
CBPM03Lc_Sec12_CCK_merged.tif,48fc7f91-0720-41ab-95cb-2f3a722d052a,Annotation,Cell31,Cell,Root object (Image),Polygon,381.94,316.44,5.8778,25.73,18.99
CBPM03Lc_Sec12_CCK_merged.tif,667e8546-30c1-441c-a404-45e6b335ccdd,Annotation,Cell17,Cell,Root object (Image),Polygon,276.55,317.51,9.6057,18.01,16.03
CBPM03Lc_Sec12_CCK_merged.tif,91c466b6-1194-4492-a21d-73c4c29745b8,Annotation,Cell83,Cell,Root object (Image),Polygon,327.67,317.67,3.8818,15.33,14.31
CBPM03Lc_Sec12_CCK_merged.tif,947af75e-ccc6-457e-9835-901342144d66,Annotation,Cell9,Cell,Root object (Image),Polygon,289.18,326.25,9.7965,53.39,27.62
CBPM03Lc_Sec12_CCK_merged.tif,b86b88d7-3c93-4cde-a878-cfc96ad2abe8,Annotation,Cell4,Cell,Root object (Image),Polygon,414.85,329.32,6.8539,25.91,18.66
CBPM03Lc_Sec12_CCK_merged.tif,0ae0f867-62fa-4e55-af36-72d39b4b4366,Annotation,Cell2,Cell,Root object (Image),Polygon,310.57,330.83,10.4046,34.14,21.86
CBPM03Lc_Sec12_CCK_merged.tif,ad62e582-ea1f-4613-96a9-ebe389212858,Annotation,Cell34,Cell,Root object (Image),Polygon,344.51,335.06,3.7194,24.85,18.95
CBPM03Lc_Sec12_CCK_merged.tif,0aa691e7-c67b-41ab-90c1-ab2f445889d5,Annotation,Cell65,Cell,Root object (Image),Polygon,325.55,341.01,5.6608,63.07,30.09
CBPM03Lc_Sec12_CCK_merged.tif,b3793325-ca93-4e8b-b564-4d29b30f5748,Annotation,Cell38,Cell,Root object (Image),Polygon,411.08,341.48,1.1831,24.31,18.08
CBPM03Lc_Sec12_CCK_merged.tif,2ccee7cc-bec0-48cc-9bfa-223ed5343f41,Annotation,Cell44,Cell,Root object (Image),Polygon,273.46,344.24,6.1986,63.73,29.05
CBPM03Lc_Sec12_CCK_merged.tif,d6c4061e-e809-40f0-8f04-9b03b96ca253,Annotation,Cell49,Cell,Root object (Image),Polygon,339.71,342.23,3.4986,22.62,17.51
CBPM03Lc_Sec12_CCK_merged.tif,3d6b8e0a-2b55-44ff-959a-76b40e4456cf,Annotation,Cell63,Cell,Root object (Image),Polygon,366.61,343.12,16.0553,35.58,22.07
CBPM03Lc_Sec12_CCK_merged.tif,ec0054d4-e0dd-429a-b23d-51f19c908e09,Annotation,Cell79,Cell,Root object (Image),Polygon,292,344.98,11.5195,18.93,15.83
CBPM03Lc_Sec12_CCK_merged.tif,1652fd1a-a092-4cda-b60d-de7434ca7c86,Annotation,Cell22,Cell,Root object (Image),Polygon,442.88,345.89,5.638,17.23,15.14
CBPM03Lc_Sec12_CCK_merged.tif,1c11531b-6863-43a0-8352-9906ee758290,Annotation,Cell81,Cell,Root object (Image),Polygon,411.8,353.1,3.8321,51.07,27.46
CBPM03Lc_Sec12_CCK_merged.tif,9821d57b-8d3d-46b5-9d03-95348fdedee1,Annotation,Cell16,Cell,Root object (Image),Polygon,395.31,357.14,2.1967,40.3,23.66
CBPM03Lc_Sec12_CCK_merged.tif,ae64f528-3779-49a0-96c1-b52f5b16cc24,Annotation,Cell18,Cell,Root object (Image),Polygon,276.63,356.76,6.1883,25.77,19.73
CBPM03Lc_Sec12_CCK_merged.tif,3c0955fc-46fa-44c3-b372-cb1166d3b073,Annotation,Cell54,Cell,Root object (Image),Polygon,316.05,357.37,11.6142,18.39,15.79
CBPM03Lc_Sec12_CCK_merged.tif,4242922f-cd18-443b-a4d7-214f1315a311,Annotation,Cell26,Cell,Root object (Image),Polygon,299.01,364.53,11.7251,54.32,27.08
CBPM03Lc_Sec12_CCK_merged.tif,1bdb7aae-4a24-4569-9524-83523602bf75,Annotation,Cell71,Cell,Root object (Image),Polygon,392.9,365.83,2.1333,50.83,27.63
CBPM03Lc_Sec12_CCK_merged.tif,5b252c8d-ef3c-4a37-be8f-f80d90996bf3,Annotation,Cell50,Cell,Root object (Image),Polygon,322.85,374.02,9.7399,47.89,25.92
CBPM03Lc_Sec12_CCK_merged.tif,43d0e250-fffe-4217-b52a-3e34aa85e50d,Annotation,Cell19,Cell,Root object (Image),Polygon,348.56,374.42,6.9134,32.05,20.66
CBPM03Lc_Sec12_CCK_merged.tif,8b3fd943-a868-4966-8d04-67eea7f33d5f,Annotation,Cell3,Cell,Root object (Image),Polygon,397.05,373.94,3.7035,26.05,19.32
CBPM03Lc_Sec12_CCK_merged.tif,ec98c798-c47c-4d4a-8aab-1a4d6f0b7ecd,Annotation,Cell88,Cell,Root object (Image),Polygon,432.27,376.43,20.2037,16.22,14.73
CBPM03Lc_Sec12_CCK_merged.tif,fe57c47f-e4b5-4640-aa74-cd37ff8bb296,Annotation,Cell64,Cell,Root object (Image),Polygon,379.7,380.3,7.3233,67.48,29.91
CBPM03Lc_Sec12_CCK_merged.tif,d5f585a6-cc2f-4d95-ac90-f807ad668ead,Annotation,Cell33,Cell,Root object (Image),Polygon,286.31,384.99,16.2139,39.11,23.6
CBPM03Lc_Sec12_CCK_merged.tif,ee06a136-6af0-4981-aec5-875910be800e,Annotation,Cell46,Cell,Root object (Image),Polygon,394.59,384.88,5.6951,31.2,20.53
CBPM03Lc_Sec12_CCK_merged.tif,01c80632-cb77-42ee-8276-c8ad9549dd80,Annotation,Cell1,Cell,Root object (Image),Polygon,350.27,390.34,2.8899,64.04,30
CBPM03Lc_Sec12_CCK_merged.tif,a8c96ed3-9275-4386-aba9-104fb3c971a5,Annotation,Cell56,Cell,Root object (Image),Polygon,322.23,396.78,11.2452,28.64,19.84
CBPM03Lc_Sec12_CCK_merged.tif,080a08ed-d282-42ea-a303-051ba599c4ec,Annotation,Cell41,Cell,Root object (Image),Polygon,377.15,399.99,1.1376,53.31,26.99
CBPM03Lc_Sec12_CCK_merged.tif,23e7dfbb-8db7-4293-8873-73dcd4808c47,Annotation,Cell68,Cell,Root object (Image),Polygon,437.11,402.92,0.7239,44.11,24.93
CBPM03Lc_Sec12_CCK_merged.tif,e6a5c882-6a8f-47b8-8c29-f6a32447d9f1,Annotation,Cell48,Cell,Root object (Image),Polygon,349.44,403.41,3.4109,58.19,30.14
CBPM03Lc_Sec12_CCK_merged.tif,47536c78-c439-4677-8866-6bab3381c358,Annotation,Cell57,Cell,Root object (Image),Polygon,397.08,405.64,1.016,28.16,19.84
CBPM03Lc_Sec12_CCK_merged.tif,8ca050f8-7d29-4e2b-ba32-815edfa945b0,Annotation,Cell86,Cell,Root object (Image),Polygon,373.42,407.46,1.0973,50.05,26.26
CBPM03Lc_Sec12_CCK_merged.tif,dd2c9c37-69a6-4bf0-929a-dca31232f720,Annotation,Cell42,Cell,Root object (Image),Polygon,354.52,411.18,2.6227,23.78,18.83
CBPM03Lc_Sec12_CCK_merged.tif,3c9bdfb3-31e7-40e8-b249-b45e87fa7d18,Annotation,Cell32,Cell,Root object (Image),Polygon,397.49,413.96,0.9786,67.61,30.84
CBPM03Lc_Sec12_CCK_merged.tif,3d6c7637-7c62-42bb-8db7-ecaf617ed7c7,Annotation,Cell10,Cell,Root object (Image),Polygon,334.56,413.17,4.0108,22.35,17.29
CBPM03Lc_Sec12_CCK_merged.tif,332c5539-a57e-4ac3-8845-288051959deb,Annotation,Cell52,Cell,Root object (Image),Polygon,349.49,417.69,1.2166,25.47,18.81
CBPM03Lc_Sec12_CCK_merged.tif,a30329d4-4fb9-4ae0-9f78-8ea10813886b,Annotation,Cell20,Cell,Root object (Image),Polygon,367.64,418.64,5.5183,49.4,26.79
CBPM03Lc_Sec12_CCK_merged.tif,e331377a-ca09-43a9-a8c0-4f79702e1e40,Annotation,Cell8,Cell,Root object (Image),Polygon,342.17,419.24,1.08,36.61,22.1
CBPM03Lc_Sec12_CCK_merged.tif,b0d5713b-4966-48ad-9265-5c129abcdcec,Annotation,Cell35,Cell,Root object (Image),Polygon,282.42,425.5,4.6187,78.54,32.73
CBPM03Lc_Sec12_CCK_merged.tif,94cf3ad4-1c64-4f2d-9687-6c1c1b7ed3d3,Annotation,Cell29,Cell,Root object (Image),Polygon,429.6,428.47,5.7502,33.21,23.82
CBPM03Lc_Sec12_CCK_merged.tif,79ac5673-083c-4f71-b7df-67773e78b24c,Annotation,Cell36,Cell,Root object (Image),Polygon,325.57,429.95,3.6621,52.4,28.65
CBPM03Lc_Sec12_CCK_merged.tif,00a41750-b63c-4572-9fdf-d90f63482d1b,Annotation,Cell78,Cell,Root object (Image),Polygon,314.03,429.45,3.7717,22.52,17.2
CBPM03Lc_Sec12_CCK_merged.tif,86a0be0f-3c37-4c66-ba69-de1acd4e68e3,Annotation,Cell74,Cell,Root object (Image),Polygon,408.82,433.28,10.9517,65.31,30.03
CBPM03Lc_Sec12_CCK_merged.tif,1e2dd329-8e09-4e07-a276-6cdd8c82c086,Annotation,Cell53,Cell,Root object (Image),Polygon,269.56,433.11,4.4384,33.32,23.1
CBPM03Lc_Sec12_CCK_merged.tif,ca9934ad-457e-403a-b599-67a512bd2aab,Annotation,Cell72,Cell,Root object (Image),Polygon,290.75,435.14,1.1983,33.16,21.69
CBPM03Lc_Sec12_CCK_merged.tif,47172dea-3a65-45c4-8548-42c0fded392b,Annotation,Cell21,Cell,Root object (Image),Polygon,354.94,436.61,13.2991,41.36,25.99
CBPM03Lc_Sec12_CCK_merged.tif,61e0d9ff-c67d-42f4-abc3-c081ec1d3c8d,Annotation,Cell6,Cell,Root object (Image),Polygon,283.77,441.46,1.0288,72.75,32.76
CBPM03Lc_Sec12_CCK_merged.tif,ad478951-9ba6-41eb-a211-f2d563a51ba4,Annotation,Cell51,Cell,Root object (Image),Polygon,324.6,440.42,2.3695,39.81,27.71
CBPM03Lc_Sec12_CCK_merged.tif,1595864c-5833-44b4-bd95-9e575113c0b9,Annotation,Cell85,Cell,Root object (Image),Polygon,427.36,440.9,5.7685,24.28,20.11
CBPM03Lc_Sec12_CCK_merged.tif,49332bc4-2b88-478b-a78c-472aeba7fb86,Annotation,Cell69,Cell,Root object (Image),Polygon,301.31,443.65,1.1455,28.01,22.8
CBPM03Lc_Sec12_CCK_merged.tif,aad171db-49a4-419a-b690-fe8c4d3013f0,Annotation,Cell70,Cell,Root object (Image),Polygon,319.02,447.14,2.3733,45.91,27.19
CBPM03Lc_Sec12_CCK_merged.tif,037353f1-7c0c-45dd-828a-490137727c42,Annotation,Cell80,Cell,Root object (Image),Polygon,392.79,448.88,6.1751,51.77,33.78
CBPM03Lc_Sec12_CCK_merged.tif,4b010065-323a-4a9b-a722-80b5bda15dc2,Annotation,Cell73,Cell,Root object (Image),Polygon,299.77,450.22,1.1318,34.87,22.74
CBPM03Lc_Sec12_CCK_merged.tif,ec647f77-7a6d-4df7-87cf-b5c5690e558d,Annotation,Cell76,Cell,Root object (Image),Polygon,330.36,450.75,4.0429,23.07,17.53
CBPM03Lc_Sec12_CCK_merged.tif,6b178710-cb7b-4f61-b6b4-bc9ffd831ccc,Annotation,Cell39,Cell,Root object (Image),Polygon,364.41,454.73,1.0259,13.49,13.72
CBPM03Lc_Sec12_CCK_merged.tif,cb36c304-baf0-4947-af14-15f5fc85a090,Annotation,Cell40,Cell,Root object (Image),Polygon,374.07,456.13,3.6431,31.35,22.03
